geographic_unit_full_name,geographic_unit_name,unit_type,fnid,classification_scale,is_allowing_for_assistance,projection_start,projection_end,value,description,dataseries_name,reporting_date,year,month,quarter,month_sin,month_cos,quarter_sin,quarter_cos,lag_1,lag_2,lag_3,lag_6,rolling_mean_3,rolling_mean_6,rolling_std_3,rolling_std_6,rolling_min_3,rolling_min_6,rolling_max_3,rolling_max_6,difference,pct_change,expanding_mean
"Northwestern Pastoral Zone, Kacheliba, West Pokot, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C324010001,IPC 3.1,False,2022-10-01,2022-10-31,2.0,Stressed,"Northwestern Pastoral Zone, Kacheliba, West Pokot, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,3.0,3.0,3.6666666666666665,3.3333333333333335,0.5773502691896257,0.8164965809277264,3.0,2.0,4.0,4.0,0.0,0.0,2.3547445255474453
"Northwestern Pastoral Zone, Kaeris, Turkana North, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323040201,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kaeris, Turkana North, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,2.0,4.0,4.0,2.0,3.3333333333333335,3.1666666666666665,1.1547005383792517,0.9831920802501755,2.0,2.0,4.0,4.0,-2.0,-50.0,2.3542274052478134
"Northwestern Pastoral Zone, Kakuma, Turkana West, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323060101,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kakuma, Turkana West, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,2.0,4.0,4.0,3.3333333333333335,3.5,1.1547005383792517,0.8366600265340757,2.0,2.0,4.0,4.0,2.0,100.0,2.356622998544396
"Northwestern Pastoral Zone, Kalapata, Turkana South, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323050101,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kalapata, Turkana South, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,2.0,3.0,3.3333333333333335,3.5,1.1547005383792517,0.8366600265340757,2.0,2.0,4.0,4.0,0.0,0.0,2.359011627906977
"Northwestern Pastoral Zone, Kalobeyei, Turkana West, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323060201,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kalobeyei, Turkana West, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,3.6666666666666665,0.0,0.8164965809277259,4.0,2.0,4.0,4.0,0.0,0.0,2.3613933236574747
"Northwestern Pastoral Zone, Kalokol, Turkana Central, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323020101,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kalokol, Turkana Central, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,3.6666666666666665,0.0,0.8164965809277259,4.0,2.0,4.0,4.0,0.0,0.0,2.363768115942029
"Northwestern Pastoral Zone, Kanamkemer, Turkana Central, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323020201,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kanamkemer, Turkana Central, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,2.0,4.0,3.6666666666666665,0.0,0.8164965809277259,4.0,2.0,4.0,4.0,0.0,0.0,2.366136034732272
"Northwestern Pastoral Zone, Kang'Atotha, Turkana Central, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323020301,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kang'Atotha, Turkana Central, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.3684971098265897
"Northwestern Pastoral Zone, Kapedo/Napeitom, Turkana East, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323030101,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kapedo/Napeitom, Turkana East, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.370851370851371
"Northwestern Pastoral Zone, Kapenguria, West Pokot, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C324020001,IPC 3.1,False,2022-10-01,2022-10-31,2.0,Stressed,"Northwestern Pastoral Zone, Kapenguria, West Pokot, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.373198847262248
"Northwestern Pastoral Zone, Kaputir, Turkana South, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323050201,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kaputir, Turkana South, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,2.0,4.0,4.0,4.0,3.3333333333333335,3.6666666666666665,1.1547005383792517,0.816496580927726,2.0,2.0,4.0,4.0,-2.0,-50.0,2.372661870503597
"Northwestern Pastoral Zone, Katilia, Turkana East, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323030201,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Katilia, Turkana East, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,2.0,4.0,4.0,3.3333333333333335,3.6666666666666665,1.1547005383792517,0.816496580927726,2.0,2.0,4.0,4.0,2.0,100.0,2.375
"Northwestern Pastoral Zone, Katilu, Turkana South, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323050301,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Katilu, Turkana South, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,2.0,4.0,3.3333333333333335,3.6666666666666665,1.1547005383792517,0.816496580927726,2.0,2.0,4.0,4.0,0.0,0.0,2.3773314203730274
"Northwestern Pastoral Zone, Kerio Delta, Turkana Central, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323020401,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kerio Delta, Turkana Central, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,3.6666666666666665,0.0,0.816496580927726,4.0,2.0,4.0,4.0,0.0,0.0,2.3796561604584525
"Northwestern Pastoral Zone, Kibish, Turkana North, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323040301,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kibish, Turkana North, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,3.6666666666666665,0.0,0.816496580927726,4.0,2.0,4.0,4.0,0.0,0.0,2.3819742489270386
"Northwestern Pastoral Zone, Kotaruk/Lobei, Loima, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323010101,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Kotaruk/Lobei, Loima, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,2.0,4.0,3.6666666666666665,0.0,0.816496580927726,4.0,2.0,4.0,4.0,0.0,0.0,2.3842857142857143
"Northwestern Pastoral Zone, Lakezone, Turkana North, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323040401,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Lakezone, Turkana North, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.3865905848787445
"Northwestern Pastoral Zone, Lapur, Turkana North, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323040501,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Lapur, Turkana North, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.388888888888889
"Northwestern Pastoral Zone, Letea, Turkana West, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323060301,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Letea, Turkana West, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.391180654338549
"Northwestern Pastoral Zone, Lobokat, Turkana South, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323050401,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Lobokat, Turkana South, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.393465909090909
"Northwestern Pastoral Zone, Lodwa Township, Turkana Central, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323020501,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Lodwa Township, Turkana Central, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.3957446808510636
"Northwestern Pastoral Zone, Loima, Loima, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323010201,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Loima, Loima, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.398016997167139
"Northwestern Pastoral Zone, Lokichar, Turkana South, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323050501,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Lokichar, Turkana South, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.4002828854314004
"Northwestern Pastoral Zone, Lokichoggioi, Turkana West, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323060401,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Lokichoggioi, Turkana West, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.402542372881356
"Northwestern Pastoral Zone, Lokiriama/Lorengippi, Loima, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323010301,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Lokiriama/Lorengippi, Loima, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.4047954866008463
"Northwestern Pastoral Zone, Lokori/Kochodin, Turkana East, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323030301,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Lokori/Kochodin, Turkana East, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.407042253521127
"Northwestern Pastoral Zone, Lopur, Turkana West, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323060501,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Lopur, Turkana West, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.409282700421941
"Northwestern Pastoral Zone, Nachola, Samburu North, Samburu, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C325020401,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Northwestern Pastoral Zone, Nachola, Samburu North, Samburu, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.4115168539325844
"Northwestern Pastoral Zone, Nakalale, Turkana North, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323040601,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Nakalale, Turkana North, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,4.0,4.0,4.0,3.6666666666666665,3.8333333333333335,0.5773502691896257,0.408248290463863,3.0,3.0,4.0,4.0,-1.0,-25.0,2.41234221598878
"Northwestern Pastoral Zone, Nanaam, Turkana West, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323060601,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Nanaam, Turkana West, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,3.0,4.0,4.0,3.6666666666666665,3.8333333333333335,0.5773502691896257,0.408248290463863,3.0,3.0,4.0,4.0,1.0,33.33333333333333,2.414565826330532
"Northwestern Pastoral Zone, Nyiro, Samburu North, Samburu, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C325020601,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Northwestern Pastoral Zone, Nyiro, Samburu North, Samburu, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,4.0,3.0,4.0,3.6666666666666665,3.8333333333333335,0.5773502691896257,0.408248290463863,3.0,3.0,4.0,4.0,0.0,0.0,2.416783216783217
"Northwestern Pastoral Zone, Sigor, West Pokot, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C324040001,IPC 3.1,False,2022-10-01,2022-10-31,2.0,Stressed,"Northwestern Pastoral Zone, Sigor, West Pokot, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,4.0,4.0,4.0,3.6666666666666665,3.6666666666666665,0.5773502691896257,0.5163977794943223,3.0,3.0,4.0,4.0,-1.0,-25.0,2.4175977653631286
"Northwestern Pastoral Zone, Songot, Turkana West, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323060701,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Songot, Turkana West, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,2.0,3.0,4.0,4.0,3.0,3.3333333333333335,0.9999999999999999,0.8164965809277264,2.0,2.0,4.0,4.0,-1.0,-33.333333333333336,2.4170153417015343
"Northwestern Pastoral Zone, Tiaty, Baringo, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C330060001,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Northwestern Pastoral Zone, Tiaty, Baringo, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,2.0,3.0,3.0,3.0,3.3333333333333335,0.9999999999999999,0.8164965809277264,2.0,2.0,4.0,4.0,2.0,100.0,2.4192200557103063
"Northwestern Pastoral Zone, Turkwel, Loima, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323010401,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Northwestern Pastoral Zone, Turkwel, Loima, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,4.0,2.0,4.0,3.0,3.3333333333333335,0.9999999999999999,0.8164965809277264,2.0,2.0,4.0,4.0,-1.0,-25.0,2.420027816411683
"Northwestern Pastoral Zone, Kaaleng/Kaikor, Turkana North, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323040101,IPC 3.1,True,2023-02-01,2023-02-28,3.0,Crisis,"Northwestern Pastoral Zone, Kaaleng/Kaikor, Turkana North, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,4.0,3.0,4.0,4.0,3.6666666666666665,3.3333333333333335,0.5773502691896257,0.8164965809277264,3.0,2.0,4.0,4.0,1.0,33.33333333333333,2.422222222222222
"Northwestern Pastoral Zone, Kacheliba, West Pokot, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C324010001,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Northwestern Pastoral Zone, Kacheliba, West Pokot, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,4.0,3.0,3.0,3.3333333333333335,3.1666666666666665,0.5773502691896257,0.7527726527090814,3.0,2.0,4.0,4.0,-1.0,-25.0,2.423023578363384
"Northwestern Pastoral Zone, Kaeris, Turkana North, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323040201,IPC 3.1,True,2023-02-01,2023-02-28,3.0,Crisis,"Northwestern Pastoral Zone, Kaeris, Turkana North, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,4.0,2.0,3.3333333333333335,3.1666666666666665,0.5773502691896257,0.7527726527090814,3.0,2.0,4.0,4.0,0.0,0.0,2.4238227146814406
"Northwestern Pastoral Zone, Kakuma, Turkana West, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323060101,IPC 3.1,True,2023-02-01,2023-02-28,3.0,Crisis,"Northwestern Pastoral Zone, Kakuma, Turkana West, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,4.0,3.0,3.3333333333333335,0.0,0.5163977794943229,3.0,3.0,3.0,4.0,0.0,0.0,2.424619640387275
"Northwestern Pastoral Zone, Kalapata, Turkana South, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323050101,IPC 3.1,True,2023-02-01,2023-02-28,3.0,Crisis,"Northwestern Pastoral Zone, Kalapata, Turkana South, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.1666666666666665,0.0,0.40824829046386385,3.0,3.0,3.0,4.0,0.0,0.0,2.425414364640884
"Northwestern Pastoral Zone, Kalobeyei, Turkana West, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323060201,IPC 3.1,True,2023-02-01,2023-02-28,3.0,Crisis,"Northwestern Pastoral Zone, Kalobeyei, Turkana West, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,4.0,3.0,3.1666666666666665,0.0,0.40824829046386385,3.0,3.0,3.0,4.0,0.0,0.0,2.426206896551724
"Northwestern Pastoral Zone, Kalokol, Turkana Central, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323020101,IPC 3.1,True,2023-02-01,2023-02-28,3.0,Crisis,"Northwestern Pastoral Zone, Kalokol, Turkana Central, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4269972451790633
"Northwestern Pastoral Zone, Kanamkemer, Turkana Central, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323020201,IPC 3.1,True,2023-02-01,2023-02-28,3.0,Crisis,"Northwestern Pastoral Zone, Kanamkemer, Turkana Central, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4277854195323245
"Northwestern Pastoral Zone, Kang'Atotha, Turkana Central, Turkana, Kenya",Northwestern Pastoral Zone,fsc_admin_lhz,KE2016C323020301,IPC 3.1,True,2023-02-01,2023-02-28,3.0,Crisis,"Northwestern Pastoral Zone, Kang'Atotha, Turkana Central, Turkana, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4285714285714284
