Month,County,IPC3plus_Pop,IPC3plus_Fraction,Maize_Price,Bean_Price,Rainfall,Rainfall_Anomaly
2021-03,Kajiado,111784,0.03333333333333333,1291.975,6804.0,61.41549728333334,120.76865077777776
2021-03,Kilifi,218068,0.049999999999999996,1291.975,6903.0,84.66968615,68.96674208333333
2021-03,Kitui,113619,0.03333333333333333,1291.975,6903.0,68.88853626666666,117.04654736111111
2021-03,Kwale,130023,0.049999999999999996,1291.975,6903.0,99.91800935555555,74.86541555555556
2021-03,Laikipia,25928,0.016666666666666666,1291.975,6903.0,104.97664016666667,101.58380433333335
2021-03,Lamu,21588,0.049999999999999996,1291.975,6903.0,60.03448272222222,82.42140605555556
2021-03,Makueni,98765,0.03333333333333333,2700.0,7101.0,83.97730331666666,121.8710058888889
2021-03,Mandera,216864,0.08333333333333333,3195.0,10000.0,26.922538983333332,88.71690177777778
2021-03,Marsabit,114946,0.08333333333333333,1291.975,6903.0,46.452470822222224,104.79310577777778
2021-03,Meru,51349,0.016666666666666666,1291.975,6903.0,105.02876712777777,91.76788613888888
2021-03,Narok,0,0.0,1291.975,6903.0,125.71649265277776,112.63875708333333
2021-03,Nyeri,0,0.0,2601.0,7002.0,112.1446785,87.49855074999999
2021-03,Samburu,46549,0.05000000000000001,1291.975,6903.0,50.889376294444446,93.22127794444444
2021-03,Taita Taveta,17034,0.016666666666666666,1291.975,6903.0,46.49970252222222,81.7874065
2021-03,Tana River,63188,0.06666666666666667,1291.975,6903.0,59.97306046666667,96.17273566666667
2021-03,Tharaka-Nithi,6680,0.016666666666666666,1291.975,6903.0,100.90058946388888,97.37963191666667
2021-03,Turkana,231744,0.08333333333333333,62.625,114.75999999999999,71.63183938888889,107.19946411111111
2021-03,Wajir,156252,0.06666666666666667,59.165,100.75,37.50712694722222,99.16393261111111
2021-03,West Pokot,62124,0.03333333333333333,1291.975,9000.0,146.76058308333333,102.68744166666667
2021-07,Baringo,133356,0.06666666666666667,60.0,8100.0,184.792230125,122.51782580555556
2021-07,Embu,27236,0.03333333333333333,63.17,6687.0,114.86526695277777,106.61702869444446
2021-07,Garissa,168271,0.06666666666666667,63.1,3752.0,65.68231526111111,84.94026677777778
2021-07,Isiolo,107201,0.13333333333333333,56.665,100.0,28.278380778888888,96.03484755555556
2021-07,Kajiado,55892,0.016666666666666666,63.17,6849.0,61.41549728333334,120.76865077777776
2021-07,Kilifi,145379,0.03333333333333333,63.17,6687.0,84.66968615,68.96674208333333
2021-07,Kitui,113619,0.03333333333333333,2700.0,8100.0,68.88853626666666,117.04654736111111
2021-07,Kwale,86682,0.03333333333333333,63.17,6687.0,99.91800935555555,74.86541555555556
2021-07,Laikipia,25928,0.016666666666666666,63.17,6687.0,104.97664016666667,101.58380433333335
2021-07,Lamu,14392,0.03333333333333333,63.17,6687.0,60.03448272222222,82.42140605555556
2021-07,Makueni,98765,0.03333333333333333,63.17,6687.0,83.97730331666666,121.8710058888889
2021-07,Mandera,173492,0.06666666666666667,63.17,9270.0,26.922538983333332,88.71690177777778
2021-07,Marsabit,160925,0.11666666666666665,52.5,100.0,46.452470822222224,104.79310577777778
2021-07,Meru,38244,0.016666666666666666,63.17,6687.0,105.02876712777777,91.76788613888888
2021-07,Narok,57894,0.016666666666666666,63.17,6687.0,125.71649265277776,112.63875708333333
2021-07,Nyeri,9945,0.016666666666666666,2799.0,7002.0,112.1446785,87.49855074999999
2021-07,Samburu,46549,0.05000000000000001,63.17,6687.0,50.889376294444446,93.22127794444444
2021-07,Taita Taveta,17034,0.016666666666666666,63.17,6687.0,46.49970252222222,81.7874065
2021-07,Tana River,63188,0.06666666666666667,63.17,6687.0,59.97306046666667,96.17273566666667
2021-07,Tharaka-Nithi,6680,0.016666666666666666,63.17,6687.0,100.90058946388888,97.37963191666667
2021-07,Turkana,370791,0.13333333333333333,63.24,112.65,71.63183938888889,107.19946411111111
2021-07,Wajir,195316,0.08333333333333333,63.17,6687.0,37.50712694722222,99.16393261111111
2021-07,West Pokot,31062,0.016666666666666666,2776.5,6525.0,146.76058308333333,102.68744166666667
2021-11,Baringo,66678,0.03333333333333333,2700.0,8325.0,184.792230125,122.51782580555556
2021-11,Embu,13618,0.016666666666666666,2475.0,3650.57,114.86526695277777,106.61702869444446
2021-11,Garissa,294473,0.11666666666666665,61.88,3650.57,65.68231526111111,84.94026677777778
2021-11,Isiolo,80400,0.10000000000000002,61.665,120.0,28.278380778888888,96.03484755555556
2021-11,Kajiado,55892,0.016666666666666666,2475.0,3650.57,61.41549728333334,120.76865077777776
2021-11,Kilifi,145379,0.03333333333333333,2475.0,3650.57,84.66968615,68.96674208333333
2021-11,Kitui,170428,0.049999999999999996,2997.0,7249.5,68.88853626666666,117.04654736111111
2021-11,Kwale,173364,0.06666666666666667,2475.0,3650.57,99.91800935555555,74.86541555555556
2021-11,Laikipia,51856,0.03333333333333333,2475.0,3650.57,104.97664016666667,101.58380433333335
2021-11,Lamu,28784,0.06666666666666667,2475.0,3650.57,60.03448272222222,82.42140605555556
