location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,145.8077,231.0577,63.885944,26,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,37.5,49.784615,77.57652,26,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,86.769226,145.76794,60.867863,26,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,147.23077,259.70514,57.509567,26,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,69.69231,61.6141,112.12686,26,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,121.42308,169.01282,72.65159,26,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,210.11537,302.60257,69.93289,26,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,8.923077,45.646152,27.490887,26,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,116.11539,157.04488,74.74188,26,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,209.34616,335.80127,62.894768,26,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,13.423077,42.183334,39.045727,26,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,92.03847,149.44359,62.83101,26,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,215.76923,361.3077,60.26879,26,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,28.884615,31.941025,91.726234,26,final,2022-05-21,2022-05-31
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,51.230766,119.770515,45.067352,26,final,2022-05-21,2022-05-31
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,218.23077,383.83975,57.409454,26,final,2022-05-21,2022-05-31
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,3.6153846,12.961538,47.96574,26,final,2022-06-01,2022-06-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,45.923077,87.0859,55.299538,26,final,2022-06-01,2022-06-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,216.03847,367.31537,59.36861,26,final,2022-06-01,2022-06-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,2.6923077,5.9666667,70.142624,26,final,2022-06-11,2022-06-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,35.192307,50.869232,71.939964,26,final,2022-06-11,2022-06-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,214.0,346.08075,62.37881,26,final,2022-06-11,2022-06-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,3.1153846,4.7628207,83.125404,26,final,2022-06-21,2022-06-30
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,9.423077,23.691027,50.270344,26,final,2022-06-21,2022-06-30
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,182.07693,312.47437,58.926624,26,final,2022-06-21,2022-06-30
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,2.5284612,2.9046712,95.24066,4146,final,2022-01-01,2022-01-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,87.91751,21.075342,356.34244,4146,final,2022-01-01,2022-01-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,167.10661,187.95584,89.19482,4146,final,2022-01-01,2022-01-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,2.4124458,1.463499,114.681625,4146,final,2022-01-11,2022-01-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,58.08249,12.346905,363.6527,4146,final,2022-01-11,2022-01-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,164.70187,171.69559,96.04194,4146,final,2022-01-11,2022-01-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,1.6939218,1.4850861,103.220245,4146,final,2022-01-21,2022-01-31
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,6.6348286,5.853256,107.20126,4146,final,2022-01-21,2022-01-31
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,160.75204,147.30653,108.82793,4146,final,2022-01-21,2022-01-31
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,1.3755426,1.4735247,98.48642,4146,final,2022-02-01,2022-02-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,5.48191,4.4221096,111.24803,4146,final,2022-02-01,2022-02-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,155.0357,113.230896,135.35861,4146,final,2022-02-01,2022-02-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,1.2349253,1.880841,90.61283,4146,final,2022-02-11,2022-02-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,4.30439,4.839452,94.56208,4146,final,2022-02-11,2022-02-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,148.02461,77.80749,184.79562,4146,final,2022-02-11,2022-02-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,1.803425,2.520341,90.46698,4146,final,2022-02-21,2022-02-28
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,4.4138927,5.8747063,86.56687,4146,final,2022-02-21,2022-02-28
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,105.92233,47.679966,210.55884,4146,final,2022-02-21,2022-02-28
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,1.9433188,6.715903,59.264057,4146,final,2022-03-01,2022-03-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,4.981669,11.1170845,61.932224,4146,final,2022-03-01,2022-03-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,98.381096,36.614536,248.42543,4146,final,2022-03-01,2022-03-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,1.8620358,8.358755,51.367332,4146,final,2022-03-11,2022-03-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,5.6087794,17.595,46.951893,4146,final,2022-03-11,2022-03-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,67.99566,34.781357,183.49213,4146,final,2022-03-11,2022-03-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,9.595032,16.101295,69.16652,4146,final,2022-03-21,2022-03-31
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,13.400387,31.175953,50.863586,4146,final,2022-03-21,2022-03-31
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,24.449108,42.903915,61.475365,4146,final,2022-03-21,2022-03-31
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,11.517125,36.451576,39.846794,4146,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,22.974194,60.911625,42.441975,4146,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,33.43777,76.45082,47.191383,4146,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,24.017849,40.862663,63.271183,4146,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,45.130005,93.415535,50.937088,4146,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,55.043175,115.84998,49.684055,4146,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,44.70381,36.617294,119.430664,4146,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,80.238785,113.93153,71.67046,4146,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,98.05307,150.9822,66.0672,4146,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,25.83478,18.634186,130.46686,4146,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,94.55644,96.11414,98.459465,4146,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,122.5123,168.14285,73.64571,4146,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,6.9358416,11.367527,72.92392,4146,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,77.474434,66.619,115.157196,4146,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,128.21321,177.62955,72.941765,4146,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,5.795948,12.269746,62.51365,4146,final,2022-05-21,2022-05-31
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,38.56657,42.271458,92.16253,4146,final,2022-05-21,2022-05-31
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,132.20575,187.37895,71.320564,4146,final,2022-05-21,2022-05-31
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,2.9758804,4.21493,86.553894,4146,final,2022-06-01,2022-06-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,15.70767,27.852203,63.032818,4146,final,2022-06-01,2022-06-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,133.2383,184.87798,72.80376,4146,final,2022-06-01,2022-06-10
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,2.0347323,2.8152678,90.01269,4146,final,2022-06-11,2022-06-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,10.8065605,19.299944,65.04772,4146,final,2022-06-11,2022-06-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,133.411,179.33449,75.08687,4146,final,2022-06-11,2022-06-20
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,dekad,2.4934876,3.0709357,92.84533,4146,final,2022-06-21,2022-06-30
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,1-month,7.5041,10.101133,82.80239,4146,final,2022-06-21,2022-06-30
KEN,False,True,Not provided,,KE008,Wajir,,,1,51329,,3-month,126.309456,166.30412,76.652824,4146,final,2022-06-21,2022-06-30
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,17.702898,22.991787,81.10557,414,final,2022-01-01,2022-01-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,91.74637,92.908615,98.81293,414,final,2022-01-01,2022-01-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,298.91306,360.41998,83.16815,414,final,2022-01-01,2022-01-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,76.32126,25.482206,266.7827,414,final,2022-01-11,2022-01-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,145.52899,88.24936,161.4263,414,final,2022-01-11,2022-01-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,343.16428,345.75546,99.26125,414,final,2022-01-11,2022-01-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,50.811596,23.650322,194.80267,414,final,2022-01-21,2022-01-31
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,144.83575,72.12431,194.27824,414,final,2022-01-21,2022-01-31
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,362.34058,323.31482,111.88669,414,final,2022-01-21,2022-01-31
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,64.60628,21.313768,264.52417,414,final,2022-02-01,2022-02-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,191.73914,70.4463,260.76712,414,final,2022-02-01,2022-02-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,369.5121,292.0872,126.06133,414,final,2022-02-01,2022-02-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,115.46619,25.272545,397.93875,414,final,2022-02-11,2022-02-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,230.88406,70.23663,313.5229,414,final,2022-02-11,2022-02-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,466.57245,275.08044,168.37036,414,final,2022-02-11,2022-02-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,56.065216,22.937439,218.57843,414,final,2022-02-21,2022-02-28
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,236.13768,69.52375,323.5716,414,final,2022-02-21,2022-02-28
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,476.82852,249.65105,189.21129,414,final,2022-02-21,2022-02-28
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,7.7246375,40.16256,28.175194,414,final,2022-03-01,2022-03-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,179.25604,88.37254,197.33429,414,final,2022-03-01,2022-03-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,462.74155,251.72746,182.1938,414,final,2022-03-01,2022-03-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,12.746377,46.11143,34.720955,414,final,2022-03-11,2022-03-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,76.53623,109.21143,71.3906,414,final,2022-03-11,2022-03-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,452.94928,267.69742,167.93312,414,final,2022-03-11,2022-03-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,120.39613,65.90282,176.85635,414,final,2022-03-21,2022-03-31
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,140.86714,152.1768,92.8045,414,final,2022-03-21,2022-03-31
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,521.8406,293.8249,176.30411,414,final,2022-03-21,2022-03-31
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,18.123188,66.78736,32.210667,414,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,151.2657,178.8016,85.018684,414,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,522.26086,337.62045,153.89066,414,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,55.83575,69.7091,81.430176,414,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,194.35507,202.39928,96.12139,414,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,501.77536,381.84735,131.00137,414,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,139.47101,79.50016,170.97128,414,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,213.42995,215.99661,98.8386,414,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,590.4348,437.69717,134.50162,414,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,117.30676,72.53873,157.73636,414,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,312.61353,221.74799,140.07336,414,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,643.13525,488.92212,131.22215,414,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,33.38164,61.61441,57.617622,414,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,290.15942,213.6533,134.98969,414,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,561.0507,525.264,106.748856,414,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,85.37681,56.870693,146.0737,414,final,2022-05-21,2022-05-31
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,236.06522,191.02383,122.97751,414,final,2022-05-21,2022-05-31
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,590.3623,559.19727,105.52379,414,final,2022-05-21,2022-05-31
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,36.695652,35.69525,102.458275,414,final,2022-06-01,2022-06-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,155.4541,154.18036,100.80019,414,final,2022-06-01,2022-06-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,619.3334,554.7299,111.5419,414,final,2022-06-01,2022-06-10
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,37.785023,32.38156,114.45489,414,final,2022-06-11,2022-06-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,159.85748,124.9475,126.86467,414,final,2022-06-11,2022-06-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,644.372,541.00006,118.932594,414,final,2022-06-11,2022-06-20
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,dekad,23.555555,28.82818,84.41351,414,final,2022-06-21,2022-06-30
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,1-month,98.03623,96.90499,101.11009,414,final,2022-06-21,2022-06-30
KEN,False,True,Not provided,,KE043,Homa Bay,,,1,51330,,3-month,547.5314,503.92545,108.56824,414,final,2022-06-21,2022-06-30
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,3.7317986,9.048959,62.152637,5604,final,2022-01-01,2022-01-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,33.282833,43.758873,78.5146,5604,final,2022-01-01,2022-01-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,114.094925,163.51952,70.671295,5604,final,2022-01-01,2022-01-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,23.230549,10.244474,185.18546,5604,final,2022-01-11,2022-01-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,45.38205,38.235554,116.52921,5604,final,2022-01-11,2022-01-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,126.79854,158.43567,80.642456,5604,final,2022-01-11,2022-01-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,9.233762,9.711682,96.75142,5604,final,2022-01-21,2022-01-31
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,36.19611,29.005116,121.1468,5604,final,2022-01-21,2022-01-31
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,125.16846,148.50473,84.79768,5604,final,2022-01-21,2022-01-31
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,13.488936,8.678117,135.17166,5604,final,2022-02-01,2022-02-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,45.953247,28.634274,151.49203,5604,final,2022-02-01,2022-02-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,123.03462,132.33774,93.226105,5604,final,2022-02-01,2022-02-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,18.287294,11.64881,139.87361,5604,final,2022-02-11,2022-02-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,41.009995,30.038609,131.31227,5604,final,2022-02-11,2022-02-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,132.58493,122.48452,107.92285,5604,final,2022-02-11,2022-02-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,18.104746,8.777344,167.70102,5604,final,2022-02-21,2022-02-28
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,49.880974,29.10427,160.92113,5604,final,2022-02-21,2022-02-28
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,129.54694,108.77718,118.25476,5604,final,2022-02-21,2022-02-28
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,5.57566,20.785736,41.013607,5604,final,2022-03-01,2022-03-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,41.9677,41.21189,101.63553,5604,final,2022-03-01,2022-03-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,121.20378,113.60504,106.40676,5604,final,2022-03-01,2022-03-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,8.537116,22.075647,49.997387,5604,final,2022-03-11,2022-03-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,32.21752,51.63873,65.71038,5604,final,2022-03-11,2022-03-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,118.60956,119.91289,98.95661,5604,final,2022-03-11,2022-03-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,25.222342,30.59144,84.914635,5604,final,2022-03-21,2022-03-31
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,39.335117,73.45283,56.511814,5604,final,2022-03-21,2022-03-31
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,125.41221,131.56221,95.49655,5604,final,2022-03-21,2022-03-31
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,9.779264,38.082344,34.30469,5604,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,43.53872,90.749435,50.693478,5604,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,131.45967,160.5956,82.40538,5604,final,2022-04-01,2022-04-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,28.554068,34.4192,85.12113,5604,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,63.55567,103.09299,63.422863,5604,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,136.78319,184.77032,74.71304,5604,final,2022-04-11,2022-04-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,63.06424,39.68158,152.33177,5604,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,101.39757,112.18313,90.795975,5604,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,190.61368,214.74022,89.020424,5604,final,2022-04-21,2022-04-30
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,23.605104,30.965769,79.534256,5604,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,115.22341,105.06655,109.22793,5604,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,3-month,200.72983,237.02788,85.00253,5604,final,2022-05-01,2022-05-10
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,dekad,12.0894,24.85825,57.23511,5604,final,2022-05-11,2022-05-20
KEN,False,True,Not provided,,KE023,Turkana,,,1,51331,,1-month,98.75874,95.5056,103.236786,5604,final,2022-05-11,2022-05-20
